show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,ratingdescription,user_rating_score,user_rating_size,language,Url
730,Movie,Sweet & Sour,Lee Kae-byeok,"Jang Ki-yong, Chae Soo-bin, Jung Soo-jung",South Korea,04-Jun-21,2021,TV-14,103 min,"Comedies, International Movies, Romantic Movies","Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive.",35,67,80,Korean,"https://m.media-amazon.com/images/M/MV5BYTFjYWEzYWEtM2JjMS00ZmEyLTk0MWQtZmE2ZDNiNzA0OGMwXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SY150_CR0,0,101,150_.jpg"
731,TV Show,Sweet Tooth,,"Nonso Anozie, Christian Convery, Adeel Akhtar, Stefania LaVie Owen, Dania Ramirez, Aliza Vellani, Will Forte, James Brolin, Neil Sandilands, Mia Artemis",United States,04-Jun-21,2021,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BOTk4ZDRhYzEtZWExNy00MjIyLTgyYmMtN2Y2MzA4YzZhZTZmXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SY150_CR9,0,101,150_.jpg"
732,Movie,Trippin' with the Kandasamys,Jayan Moodley,"Jailoshini Naidoo, Maeshni Naicker, Madhushan Singh, Mishqah Parthiephal, Koobeshan Naidoo, Yugan Naidoo, Mariam Bassa, Uraysha Ramrachia",South Africa,04-Jun-21,2021,TV-14,94 min,"Comedies, International Movies, Romantic Movies","To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises.",35,,82,"English, Zulu","https://m.media-amazon.com/images/M/MV5BNDdkMjAzNDYtMmJkNS00ZjgzLTk2ZTEtMTkxY2IwNmFiZTQyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SY150_CR3,0,101,150_.jpg"
733,Movie,Xtreme,Daniel Benmayor,"Teo García, Óscar Jaenada, Óscar Casas, Andrea Duro, Sergio Peris-Mencheta, Alberto Jo Lee, Luis Zahera, Andrés Herrera, Nao Albet, César Bandera, Isa Montalbán",Spain,04-Jun-21,2021,TV-MA,112 min,"Action & Adventure, International Movies","In this fast-paced and action-packed thriller, a retired hitman — along with his sister and a troubled teen — takes revenge on his lethal stepbrother.",35,,82,Spanish,"https://m.media-amazon.com/images/M/MV5BZjU0ZDhjMGEtOWRkNi00OWE0LTkzMzMtMzAyNDdiNDViNTZlXkEyXkFqcGdeQXVyNzEzNjU1NDg@._V1_SY150_CR3,0,101,150_.jpg"
734,TV Show,Creator's File: GOLD,,"Ryuji Akiyama, Ryusei Yokohama, Yumi Adachi, Ai Tominaga, Mei Nagano, Aki Yashiro, Kyary Pamyu Pamyu, Akira Nakao, Shino Ikenami, Joe Odagiri",Japan,03-Jun-21,2021,TV-14,1 Season,"International TV Shows, TV Comedies","Comedian Ryuji Akiyama satirizes top “creators” in Japan with a deadpan, unerring eye for humor, with help from some surprising celebrity guest stars.",35,,82,Japanese,"https://m.media-amazon.com/images/M/MV5BYWZkNDM4ZGUtNzU3Zi00YjZiLWJhNWQtMWM5MWEyZGIxZDQ1XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SY150_CR0,0,101,150_.jpg"
735,Movie,Dancing Queens,Helena Bergström,"Molly Nutley, Fredrik Quiñones, Marie Göranzon, Mattias Nordkvist, Claes Malmberg, Christopher Wollter, Emil Almén, Razmus Nyström, André Christenson, Louie Indriana, Max Ulveson",Sweden,03-Jun-21,2021,TV-MA,111 min,"Comedies, Dramas, International Movies","A dancer who gets a job cleaning at a struggling drag club dreams of being in the show, and her talent catches an ambitious choreographer's eye.",35,,82,"Swedish, English","https://m.media-amazon.com/images/M/MV5BMTk0ZmYwZjgtZWEwZi00MWEyLWFkZmItOTUzMmU5Y2Q5YTFjXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SY150_CR0,0,101,150_.jpg"
736,Movie,From Stress to Happiness,"Alejandro De Grazia, Juan Stadler",,Argentina,03-Jun-21,2020,TV-G,58 min,"Documentaries, International Movies","A stressed-out documentary filmmaker goes on a journey of discovery with a pair of monks, one of whom is known as ""the happiest man in the world.""",35,,82,Spanish,"https://m.media-amazon.com/images/M/MV5BODE1MWQwN2QtYzdiNS00ZjU5LWE3MWMtOTQ3MjU2NmIwNGU1XkEyXkFqcGdeQXVyMTExNjQ4NTc2._V1_SY150_CR2,0,101,150_.jpg"
737,Movie,Myriam Fares: The Journey,Myriam Fares,Myriam Fares,United Arab Emirates,03-Jun-21,2021,TV-14,72 min,"Documentaries, International Movies, Music & Musicals","From pregnancy to album preparations, Lebanese singer and “Queen of the Stage” Myriam Fares documents her experiences with her family while in lockdown.",35,,82,Arabic,"https://m.media-amazon.com/images/M/MV5BMmYwOTE1NGEtNzZjMi00YTA5LWEyOTAtYWNlOTllMzViNzM1XkEyXkFqcGdeQXVyMzI4MTk3MTY@._V1_SY150_CR10,0,101,150_.jpg"
738,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,Chiaki Kon,"Kotono Mitsuishi, Hisako Kanemoto, Rina Satou, Ami Koshimizu, Shizuka Ito, Misato Fukuen, Kenji Nojima, Junko Minagawa, Sayaka Ohara, Ai Maeda, Yukiyo Fujii, Ryo Hirohashi, Taishi Murata, Yoshitsugu Matsuoka, Shoko Nakagawa, Naomi Watanabe, Nanao",,03-Jun-21,2021,TV-14,1 Season,TV Shows,"When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BYTkxMmQ5ZjMtNDVhYi00YTNjLWFiZTUtZTgyZjQ3ZWJiNjdmXkEyXkFqcGdeQXVyMTA3MzQ4MTg0._V1_SY150_CR4,0,101,150_.jpg"
739,TV Show,Summertime,,"Coco Rebecca Edogamhe, Ludovico Tersigni, Amanda Campana, Andrea Lattanzi, Giovanni Maini, Alicia Ann Edogamhe, Thony",Italy,03-Jun-21,2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",Two young adults from very different backgrounds fall in love during a summer on Italy’s Adriatic Coast. Inspired by Federico Moccia's book series.,35,,82,Italian,"https://m.media-amazon.com/images/M/MV5BZWRkZDczYzAtYzAzZC00ZTQ1LTk0MDEtZjZhNDFjNjk5Nzc1XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SY150_CR0,0,101,150_.jpg"
740,Movie,The Girl and the Gun,Rae Red,"Janine Gutierrez, Felix Roco, JC Santos, Elijah Canlas, Sky Teotico, Archi Adamos, Allan Paule, Ruby Ruiz, Bie Ruaro, Jess Mendoza",Philippines,03-Jun-21,2019,TV-MA,78 min,"Dramas, International Movies, Thrillers","Fed up with abuse by those around her, a department store saleswoman finds a weapon in an alleyway and decides to settle scores.",60,83,80,Fillipino,"https://m.media-amazon.com/images/M/MV5BOTYwNjgxNjEtOTEwNi00MDVmLTk3MzMtZjg1ZjAxOTFlYWM2XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SY150_CR1,0,101,150_.jpg"
741,Movie,2 Hearts,Lance Hool,"Jacob Elordi, Adan Canto, Radha Mitchell, Tiera Skovbye, Kari Matchett, Tahmoh Penikett",United States,02-Jun-21,2020,PG-13,101 min,"Dramas, Faith & Spirituality, Romantic Movies","In parallel love stories, the lives of college student Chris and wealthy businessman Jorge intersect in a profound twist of fate. Based on a true story.",35,57,80,English,"https://m.media-amazon.com/images/M/MV5BYmU2ZTUwNGItYmI1Yy00ODEyLWFkNjItOGYwZWRmNGU3ZTZlXkEyXkFqcGdeQXVyNjkwMzU3NDI@._V1_SX101_CR0,0,101,150_.jpg"
742,Movie,A Perfect Ending,Nicole Conn,"Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson",United States,02-Jun-21,2012,TV-MA,110 min,"Dramas, Independent Movies, LGBTQ Movies","After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BMzk5MDgwOTg2NF5BMl5BanBnXkFtZTcwNjc5MjkwNw@@._V1_SX101_CR0,0,101,150_.jpg"
743,Movie,American Outlaws,Les Mayfield,"Colin Farrell, Scott Caan, Ali Larter, Gabriel Macht, Gregory Smith, Harris Yulin, Kathy Bates, Timothy Dalton, Ty O'Neal, Will McCormack, Ronny Cox, Terry O'Quinn, Muse Watson, Joe Stevens, Barry Tubb",United States,02-Jun-21,2001,PG-13,94 min,Action & Adventure,"In the wake of the Civil War, Jesse James leads a feisty group of ranchers in a fight against a railroad baron bent on seizing their land at any cost.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5._V1_SY150_CR0,0,101,150_.jpg"
744,Movie,And Then Came Lola,"Ellen Seidler, Megan Siler","Ashleigh Sumner, Jill Bennett, Cathy DeBuono, Jessica Graham, Angelyna Martinez, Candy Tolentino, Linda Ignazi, Jenoa Harlow, Lisa Dewey, Kathy Domenici",United States,02-Jun-21,2009,TV-MA,70 min,"Comedies, Independent Movies, LGBTQ Movies","In this lesbian-themed nod to the film Run Lola Run, a photographer races against the clock to make it to an important meeting on time.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BMjI2MjQ0MzcxOF5BMl5BanBnXkFtZTcwNzc1NDk2Mw@@._V1_SY150_CR2,0,101,150_.jpg"
745,TV Show,Attack on Titan,,"Yuki Kaji, Yui Ishikawa, Marina Inoue, Kisho Taniyama, Yu Shimamura, Yu Kobayashi, Shiori Mikami, Hiro Shimono, Ryota Osaka, Yoshimasa Hosoya, Tomohisa Hashizume, Saki Fujita, Hiroshi Kamiya, Daisuke Ono, Romi Park, Keiji Fujiwara, Kazuhiro Yamaji, Yusaku Yara, Takehito Koyasu",Japan,02-Jun-21,2013,TV-MA,1 Season,"Anime Series, International TV Shows","With his hometown in ruins, young Eren Yeager becomes determined to fight back against the giant Titans that threaten to destroy the human race.",35,,82,Japanese,"https://m.media-amazon.com/images/M/MV5BNzc5MTczNDQtNDFjNi00ZDU5LWFkNzItOTE1NzQzMzdhNzMxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_SX101_CR0,0,101,150_.jpg"
746,Movie,Battlefield Earth,Roger Christian,"John Travolta, Barry Pepper, Forest Whitaker, Kim Coates, Sabine Karsenti, Richard Tyson, Kelly Preston, Michael MacRae, Shaun Austin-Olsen, Tim Post, Michael Byrne",United States,02-Jun-21,2000,PG-13,118 min,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy","In the year 3000, an alien race known as the Psychlos devastate planet Earth and force the surviving human population into slavery.",60,,82,English,"https://m.media-amazon.com/images/M/MV5BNWQ3ZWNkMzItOTcxNi00MzA5LTkzMTQtZWIyZWJjN2VhNDBkXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SY150_CR0,0,101,150_.jpg"
747,TV Show,Ben & Holly's Little Kingdom,,"Preston Nyman, Sian Taylor, Ian Puleston-Davies, Sara Crowe, Sarah Ann Kennedy, Judy Flynn, John Sparkes, David Graham",United Kingdom,02-Jun-21,2019,TV-Y,2 Seasons,Kids' TV,"In the magical Little Kingdom, friends Ben Elf and fairy princess Holly have fun adventures as they learn about teamwork, sharing and problem-solving.",10,,82,English,"https://m.media-amazon.com/images/M/MV5BYTViNmY1MmEtNDNmMi00ODgyLWJhNDgtY2E5NzA0NGFmMTk5XkEyXkFqcGdeQXVyNjMxMzM3NDI@._V1_SY150_CR0,0,101,150_.jpg"
748,Movie,Black Holes | The Edge of All We Know,Peter Galison,,,02-Jun-21,2021,TV-14,99 min,Documentaries,Follow scientists on their quest to understand and capture the first image of a black hole while exploring the limits of our knowledge of the universe.,70,,82,English,"https://m.media-amazon.com/images/M/MV5BMjg0NWQ1YTMtM2FiMi00ZTkxLTk1YjEtMDg1YjBhMGI3ZjExXkEyXkFqcGdeQXVyMTI2Nzk2Njk4._V1_SX101_CR0,0,101,150_.jpg"
749,Movie,Bliss,Lance Young,"Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker","Canada, United States",02-Jun-21,1997,R,103 min,"Dramas, Romantic Movies","Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex.",60,,82,English,"https://m.media-amazon.com/images/M/MV5BYmFjNWY5NjQtMTJiNC00NjFlLWIxMGQtNzhmMmQ0MjhiZjQyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SY150_CR0,0,101,150_.jpg"
750,Movie,Carnaval,Leandro Neri,"Giovana Cordeiro, Gkay, Bruna Inocencio, Samya Pascotto, Flavia Pavanelli, Micael Borges, Jean Pedro, Rafael Medrado, Nikolas Antunes, Stella Miranda",Brazil,02-Jun-21,2021,TV-MA,95 min,"Comedies, International Movies, Music & Musicals","After a breakup, an influencer takes her friends on a free trip to Bahia's vibrant Carnival, where she learns life's not just about social media likes.",10,81,80,Portuguese,"https://m.media-amazon.com/images/M/MV5BYTdmNjY5YmUtNWNhNS00YjRmLTk0NDYtYzdlZTcwZjM2NDEzXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SY150_CR4,0,101,150_.jpg"
751,Movie,Cloudburst,Thom Fitzgerald,"Olympia Dukakis, Ryan Doucette, Brenda Fricker, Kristin Booth, Michael McPhee, John Dunsworth, Jeremy Akerman, Mary-Colin Chisholm, Kevin Kincaid","United States, Canada",02-Jun-21,2011,TV-MA,93 min,"Comedies, Dramas, Independent Movies","A lesbian couple escapes from their nursing home and heads to Canada to get married. Along the way, they pick up a young male hitchhiker.",41,72,80,English,"https://m.media-amazon.com/images/M/MV5BMjExMzQyNjc1OV5BMl5BanBnXkFtZTcwNDY5ODY4Ng@@._V1_SY150_CR0,0,101,150_.jpg"
752,TV Show,Cocomelon,,,United States,02-Jun-21,2021,TV-Y,3 Seasons,Kids' TV,"Learn letters, numbers, animal sounds and more with J.J. in this edutaining series that brings fun times with nursery rhymes for the whole family!",35,,82,English,"https://m.media-amazon.com/images/M/MV5BZDkxOGUzYjQtNWQ3Yi00ZDg0LWE4ZTEtZTk4YjMyMjY4YzQ3XkEyXkFqcGdeQXVyOTcyNTkzOTA@._V1_SY150_CR0,0,101,150_.jpg"
753,Movie,Company of Heroes,Don Michael Paul,"Tom Sizemore, Chad Michael Collins, Vinnie Jones, Dimitri Diatchenko, Neal McDonough, Jürgen Prochnow, Sam Spruell, Richard Sammel, Philip Rham, Alastair Mackenzie",United States,02-Jun-21,2013,R,101 min,"Action & Adventure, Dramas","During the last major German offensive of World War II, a group of Allied soldiers sets out against all odds to turn the war around.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BNjZjMTFmNWYtMTQ0NC00MzIyLTk3MmEtOTlkYjEzMDBkZDljXkEyXkFqcGdeQXVyNDA4OTExNDU@._V1_SY150_CR0,0,101,150_.jpg"
754,Movie,Cradle 2 the Grave,Andrzej Bartkowiak,"Jet Li, DMX, Anthony Anderson, Kelly Hu, Tom Arnold, Mark Dacascos, Gabrielle Union, Michael Jace, Drag-On, Paige Hurd",United States,02-Jun-21,2003,R,101 min,Action & Adventure,"When a jewel thief pulls off a risky diamond heist with his crew, a gang kidnaps his young daughter and steals the loot as a rival agent offers his help.",60,,82,English,"https://m.media-amazon.com/images/M/MV5BMTY0NTE1MDgwMl5BMl5BanBnXkFtZTYwNjQ0MDg5._V1_SX101_CR0,0,101,150_.jpg"
755,Movie,Domestic Disturbance,Harold Becker,"John Travolta, Vince Vaughn, Teri Polo, Matt O'Leary, Ruben Santiago-Hudson, Susan Floyd, Angelica Page, Steve Buscemi, Chris Ellis",United States,02-Jun-21,2001,PG-13,89 min,Thrillers,A recovering alcoholic is skeptical of his son's claim that his new stepfather is a killer – but soon begins to sense the boy is telling the truth.,35,57,80,English,"https://m.media-amazon.com/images/M/MV5BNGI0YTcyYTItYTA0Ni00ZTlkLWI2NTUtZWFhYmVjZGFmOGMwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SY150_CR1,0,101,150_.jpg"
756,TV Show,Downton Abbey,,"Hugh Bonneville, Jessica Brown Findlay, Samantha Bond, Laura Carmichael, Jim Carter, Raquel Cassidy, Brendan Coyle, Tom Cullen, Michelle Dockery, Kevin Doyle, Siobhan Finneran, Michael Fox, Joanne Froggatt, Matthew Goode, Harry Hadden-Paton, Thomas Howes, Lily James, Rob James-Collier, Rose Leslie, Phyllis Logan, Elizabeth McGovern, Sophie McShera, Lesley Nicol, Maggie Smith, Penelope Wilton",United Kingdom,02-Jun-21,2015,TV-14,6 Seasons,"British TV Shows, International TV Shows, TV Dramas","Exposing the snobbery and machinations of a vanishing class system, this series chronicles events in the lives of the Crawley family and their servants.",60,,82,English,"https://m.media-amazon.com/images/M/MV5BY2U1NmIwYzgtNjFkOS00YWUxLTg0YTMtZmE5NTA3YjRmY2NlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY150_CR2,0,101,150_.jpg"
757,Movie,Dream/Killer,Andrew Jenks,"Bill Ferguson, Ryan Ferguson",United States,02-Jun-21,2015,TV-MA,109 min,Documentaries,This riveting crime doc follows Bill as he confronts America's broken judicial system after his son is falsely sentenced to 40 years in prison.,41,,82,English,"https://m.media-amazon.com/images/M/MV5BMTU2ODAyNzgwNF5BMl5BanBnXkFtZTgwNzc1MDkzNzE@._V1_SY150_CR0,0,101,150_.jpg"
758,Movie,Felon,Ric Roman Waugh,"Stephen Dorff, Val Kilmer, Harold Perrineau, Marisol Nichols, Anne Archer, Nick Chinlund, Nate Parker, Johnny Lewis, Sam Shepard, Jake Walker, Joey Villasenor, Antonio Leyba, Mike Seal, Richard Caruso, Kevin Wiggins, Larnell Stovall, Mara Holguin, Elton Walker, Brittany Perrineau, Esodie Geiger, Jermaine Washington, Greg Serano, Brian Keith Gamble, Mark Sivertsen, Carrie Fleming, Adam Taylor, Chris Browning, John Koyama, Shawn Prince, Christopher Dempsey, Cynthia Ruffin",United States,02-Jun-21,2008,R,104 min,"Action & Adventure, Dramas","After killing a burglar while trying to protect his family, regular guy Wade is convicted of involuntary manslaughter and thrown into prison.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BMGUwZDg5NjEtNWI3MC00OTY2LTgzMzItMzBiNWFiZmQ4MzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX101_CR0,0,101,150_.jpg"
759,Movie,Flipped,Rob Reiner,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards, John Mahoney, Penelope Ann Miller, Aidan Quinn, Kevin Weisman, Morgan Lily, Ryan Ketzner",United States,02-Jun-21,2010,PG,90 min,"Comedies, Dramas, Romantic Movies","Bryce and Juli first meet as children, with Juli having a crush on Bryce. As they mature, it appears their bond may blossom into something more.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1_SX101_CR0,0,101,150_.jpg"
760,Movie,Fools Rush In,Andy Tennant,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gómez, Tomas Milian, Siobhan Fallon Hogan, John Bennett Perry, Stanley DeSantis, Suzanne Snyder, Anne Betancourt, Jill Clayburgh",United States,02-Jun-21,1997,PG-13,109 min,"Comedies, Romantic Movies","When a one-night stand results in a pregnancy, two strangers with opposite personalities rush into marriage then must deal with the consequences.",35,84,80,English,"https://m.media-amazon.com/images/M/MV5BM2Q3MzA3YmYtNzUzNS00NDhhLTkyZmYtMDU2YmE1ODY5MjdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
761,Movie,Gold Statue,Tade Ogidan,"Gabriel Afolayan, Kunle Remi, Richard Mofe-Damijo, Sola Sobowale, Kelvin Ikeduba, Kunle Fawole, Norbert Young, Alibaba Akporobome, Segun Arinze, Rycardo Agbor",Nigeria,02-Jun-21,2019,TV-14,145 min,"Comedies, Dramas, International Movies","After tracing an artifact to his ancestry, a young man and his friend's search for a gilded statue lands them in a maximum-security prison.",35,,82,English,"https://m.media-amazon.com/images/M/MV5BOGM0YmQ1ODUtMGYyMS00MzM2LTkxMGItNmVkMjJlNjM4ZWQwXkEyXkFqcGdeQXVyODMyMDA2MjQ@._V1_SY150_CR2,0,101,150_.jpg"
762,TV Show,Happy Endings,,"Eliza Coupe, Elisha Cuthbert, Zachary Knighton, Adam Pally, Damon Wayans Jr., Casey Wilson",United States,02-Jun-21,2012,TV-14,3 Seasons,TV Comedies,"After his fiancée, Alex, dumps him at the altar, Dave finds himself nursing a broken heart and battling her for custody of their quirky friends.",60,96,80,English,"https://m.media-amazon.com/images/M/MV5BMjE0NTQyOTM5OF5BMl5BanBnXkFtZTcwOTYyMTU2OA@@._V1_SY150_CR6,0,101,150_.jpg"
763,Movie,Hostel: Part III,Scott Spiegel,"Kip Pardue, Brian Hallisay, John Hensley, Sarah Habel, Chris Coy, Skyler Stone, Thomas Kretschmann, Zulay Henao, Nickola Shreli, Derrick Carr",United States,02-Jun-21,2011,R,88 min,"Cult Movies, Horror Movies","In this installment in the popular horror franchise, a bachelor party in Las Vegas turns into a hellish bloodbath for all involved.",60,,82,English,"https://m.media-amazon.com/images/M/MV5BZTkwZmFjNDMtMmIxMy00Y2I1LWJiMDUtMmJhOWQwNTcwNDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
764,Movie,I Am Sam,Jessie Nelson,"Sean Penn, Michelle Pfeiffer, Dakota Fanning, Dianne Wiest, Loretta Devine, Richard Schiff, Laura Dern, Brad Silverman, Joseph Rosenberg, Stanley DeSantis, Doug Hutchison",United States,02-Jun-21,2001,PG-13,132 min,Dramas,"When the legal system declares him unfit to be a parent, a father with an intellectual disability fights to regain custody of his young daughter.",41,,82,English,"https://m.media-amazon.com/images/M/MV5BYzEyNzc0NjctZjJiZC00MWI1LWJlOTMtYWZkZDAzNzQ0ZDNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
765,Movie,Love Jones,Theodore Witcher,"Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette L. Clarke, Khalil Kain",United States,02-Jun-21,1997,R,109 min,"Comedies, Dramas, Independent Movies",A poet and a photographer take a chance on romance but find their ambitions and baggage could keep them from taking their relationship further.,60,,82,English,"https://m.media-amazon.com/images/M/MV5BOGEzMmFlMmYtNDU2NS00YWEzLTg5ZDktZGI4MjAxNTVkNjc1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SY150_CR0,0,101,150_.jpg"
766,Movie,Million Dollar Baby,Clint Eastwood,"Clint Eastwood, Hilary Swank, Morgan Freeman, Anthony Mackie, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Margo Martindale, Riki Lindhome",United States,02-Jun-21,2004,PG-13,133 min,"Dramas, Sports Movies","When a cantankerous trainer mentors a persistent amateur boxer determined to go pro, deep-seated emotions become their strongest opponents.",41,65,80,English,"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SY150_CR0,0,101,150_.jpg"
